OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
GB-BV-058	11	20240328_BRUVS 9_L31_GX010013.MP4	24350	20240328_BRUVS 9_R32_GX010016.MP4	24545	13.54131	1	9.49226	13.26694	746.00504	-6055.33875	3.65653	11.40966	90.58746	2.08567	6101.13325	7.22851	Unknown	Unknown	Unknown	0	21	AD	Passing			
GB-BV-058	12	20240328_BRUVS 9_L31_GX010013.MP4	33939	20240328_BRUVS 9_R32_GX010016.MP4	34134	18.87385	1	14.82481	51.23384	121.21445	-1525.13985	0.95863	1.02896	5.87743	0.13960	1530.80679	5.12020	Labridae		spp		1	AD	Passing			
GB-BV-058	64	20240328_BRUVS 9_L31_GX020013.MP4	18202	20240328_BRUVS 9_R32_GX020016.MP4	18397	49.62847	1	45.57942	-2866.53625	315.56765	-3877.61404	32.17793	4.22165	44.17842	3.52142	4832.44282	36.66169	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
GB-BV-015	0	20240328_BRUVS 2_L17_GX010013.MP4	1570	20240328_BRUVS 2_R18_GX010013.MP4	1481	0.87309		-1.00000	-87.31157	116.33156	-1000.28831	0.65911	0.67869	2.57390	1.70524	1010.80811	8.36052								sync		
GB-BV-015	2	20240328_BRUVS 2_L17_GX010013.MP4	10047	20240328_BRUVS 2_R18_GX010013.MP4	9958	5.58725	1	0.67456	2462.69189	206.17953	-3393.66190	20.99169	2.72328	29.62025	0.10241	4198.13083	36.07178	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-015	43	20240328_BRUVS 2_L17_GX010013.MP4	63514	20240328_BRUVS 2_R18_GX010013.MP4	63425	35.32084	1	30.40816	45.85215	30.26545	-1435.06227	0.89711	0.87897	5.19221	0.43137	1436.11356	2.25409	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
GB-BV-015	46	20240328_BRUVS 2_L17_GX010013.MP4	74407	20240328_BRUVS 2_R18_GX010013.MP4	74318	41.37856	1	36.46587	-3574.36740	589.57677	-5131.48643	44.20377	7.89546	64.71498	5.53678	6281.38966	35.23868	Cheilodactylidae	Nemadactylus	valenciennesi	37377004	1	AD	Passing			
GB-BV-015	47	20240328_BRUVS 2_L17_GX010013.MP4	82532	20240328_BRUVS 2_R18_GX010013.MP4	82443	45.89696	1	40.98428	1315.47323	88.92741	-2216.96107	7.61907	1.46692	13.09004	1.58340	2579.39805	30.74838	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-015	57	20240328_BRUVS 2_L17_GX010013.MP4	99694	20240328_BRUVS 2_R18_GX010013.MP4	99605	55.44094	1	50.52826	-2924.78951	2128.24092	-9232.88911	67.85322	49.40564	215.20022	1.19694	9916.15069	21.45774	Carangidae		spp		2	AD	Passing			
GB-BV-015	58	20240328_BRUVS 2_L17_GX010013.MP4	99695	20240328_BRUVS 2_R18_GX010013.MP4	99606	55.44150	1	50.52881	-1262.29121	3365.16171	-8177.63275	26.14708	68.75176	167.85717	4.31209	8932.60152	23.82749	Carangidae		spp		2	AD	Passing			
GB-BV-015	59	20240328_BRUVS 2_L17_GX010013.MP4	99695	20240328_BRUVS 2_R18_GX010013.MP4	99606	55.44150	1	50.52881	684.02025	3429.24862	-9101.82241	16.44033	77.76134	207.37070	1.41216	9750.42568	21.12264	Carangidae		spp		2	AD	Passing			
GB-BV-015	60	20240328_BRUVS 2_L17_GX010013.MP4	99695	20240328_BRUVS 2_R18_GX010013.MP4	99606	55.44150	1	50.52881	428.90058	2348.50191	-9392.15900	11.43985	54.47519	218.70625	0.96951	9690.82389	14.36854	Carangidae		spp		2	AD	Passing			
GB-BV-015	61	20240328_BRUVS 2_L17_GX010013.MP4	99714	20240328_BRUVS 2_R18_GX010013.MP4	99625	55.45206	1	50.53938	-542.86343	3986.16747	-9060.13751	13.41706	90.08638	205.76623	0.01813	9913.13893	24.05021	Carangidae		spp		2	AD	Passing			
GB-BV-097	0	20240328_BRUVS 3_L19_GX010010.MP4	428	20240328_BRUVS 3_R20_GX010009.MP4	1806	0.23802		-1.00000	219.19097	433.75658	-3187.91426	2.60417	3.96081	26.01557	2.63143	3224.74600	8.79385								SYNC		
GB-BV-097	15	20240328_BRUVS 3_L19_GX010010.MP4	38980	20240328_BRUVS 3_R20_GX010009.MP4	40358	21.67721	1	16.11944	273.92408	2593.18052	-5737.37617	5.35188	38.35318	85.28523	1.53251	6302.15082	24.58161	Monacanthidae		spp		2	AD	Passing			
GB-BV-097	16	20240328_BRUVS 3_L19_GX010010.MP4	38980	20240328_BRUVS 3_R20_GX010009.MP4	40358	21.67721	1	16.11944	-233.53383	1665.43051	-3686.83969	3.14151	15.87437	35.17798	0.14001	4052.28130	24.65922	Monacanthidae		spp		2	AD	Passing			
GB-BV-097	17	20240328_BRUVS 3_L19_GX010010.MP4	38980	20240328_BRUVS 3_R20_GX010009.MP4	40358	21.67721	1	16.11944	830.95089	3144.60874	-6788.12827	15.14233	55.30978	120.09458	0.49630	7527.13285	25.73768	Monacanthidae		spp		2	AD	Passing			
GB-BV-097	18	20240328_BRUVS 3_L19_GX010010.MP4	38980	20240328_BRUVS 3_R20_GX010009.MP4	40358	21.67721	1	16.11944	1074.93359	3742.75571	-8454.74373	24.01928	81.78759	185.93811	4.27003	9308.40449	24.86509	Monacanthidae		spp		2	AD	Passing			
GB-BV-097	19	20240328_BRUVS 3_L19_GX010010.MP4	38980	20240328_BRUVS 3_R20_GX010009.MP4	40358	21.67721	1	16.11944	673.40389	3453.55803	-8447.20838	15.47615	74.90530	184.38164	1.39017	9150.73032	22.75191	Monacanthidae		spp		2	AD	Passing			
GB-BV-097	20	20240328_BRUVS 3_L19_GX010010.MP4	38980	20240328_BRUVS 3_R20_GX010009.MP4	40358	21.67721	1	16.11944	544.93126	3627.00147	-8965.74341	13.66005	83.31003	207.28417	0.30487	9686.93164	22.38778	Monacanthidae		spp		2	AD	Passing			
GB-BV-097	21	20240328_BRUVS 3_L19_GX010010.MP4	38981	20240328_BRUVS 3_R20_GX010009.MP4	40359	21.67777	1	16.11999	186.94300	3199.65626	-8150.86314	6.31767	66.64433	170.83073	4.59282	8758.38557	21.60652	Monacanthidae		spp		2	AD	Passing			
GB-BV-097	22	20240328_BRUVS 3_L19_GX010010.MP4	38981	20240328_BRUVS 3_R20_GX010009.MP4	40359	21.67777	1	16.11999	270.85543	3553.66350	-9231.64998	8.51543	83.73700	218.97499	0.36204	9895.71868	21.25000	Monacanthidae		spp		2	AD	Passing			
GB-BV-097	23	20240328_BRUVS 3_L19_GX010010.MP4	38982	20240328_BRUVS 3_R20_GX010009.MP4	40360	21.67832	1	16.12055	-1099.64580	2424.59032	-6374.92171	18.18369	39.46467	104.31511	0.43733	6908.50823	22.79478	Monacanthidae		spp		2	AD	Passing			
GB-BV-097	24	20240328_BRUVS 3_L19_GX010010.MP4	38982	20240328_BRUVS 3_R20_GX010009.MP4	40360	21.67832	1	16.12055	-1285.10887	2747.99282	-6313.30935	20.95405	44.38413	102.59274	1.27176	7004.34467	25.79261	Monacanthidae		spp		2	AD	Passing			
GB-BV-097	25	20240328_BRUVS 3_L19_GX010010.MP4	38982	20240328_BRUVS 3_R20_GX010009.MP4	40360	21.67832	1	16.12055	-1705.38009	2987.51431	-7868.87671	34.40371	59.92774	158.89382	0.25687	8587.94409	23.73565	Monacanthidae		spp		2	AD	Passing			
GB-BV-097	26	20240328_BRUVS 3_L19_GX010010.MP4	38982	20240328_BRUVS 3_R20_GX010009.MP4	40360	21.67832	1	16.12055	-1688.73327	2650.45840	-6731.62646	29.15426	45.60263	116.54608	3.60963	7429.10119	25.14488	Monacanthidae		spp		2	AD	Passing			
GB-BV-097	27	20240328_BRUVS 3_L19_GX010010.MP4	38982	20240328_BRUVS 3_R20_GX010009.MP4	40360	21.67832	1	16.12055	-1777.65754	2625.64257	-6583.44044	29.98810	44.20507	111.54109	1.27888	7307.23978	25.83382	Monacanthidae		spp		2	AD	Passing			
GB-BV-097	28	20240328_BRUVS 3_L19_GX010010.MP4	38982	20240328_BRUVS 3_R20_GX010009.MP4	40360	21.67832	1	16.12055	-1611.11069	2382.41441	-5823.47645	24.07428	35.54169	87.38461	0.30258	6494.95605	26.40011	Monacanthidae		spp		2	AD	Passing			
GB-BV-097	29	20240328_BRUVS 3_L19_GX010010.MP4	38982	20240328_BRUVS 3_R20_GX010009.MP4	40360	21.67832	1	16.12055	-1242.91989	4029.21454	-8946.71542	28.80483	91.98362	205.64646	0.23072	9890.55794	25.36899	Monacanthidae		spp		2	AD	Passing			
GB-BV-097	30	20240328_BRUVS 3_L19_GX010010.MP4	38982	20240328_BRUVS 3_R20_GX010009.MP4	40360	21.67832	1	16.12055	-812.77643	3314.83213	-7614.40730	16.39458	64.45345	148.99769	0.85421	8344.33437	24.28025	Monacanthidae		spp		2	AD	Passing			
GB-BV-097	31	20240328_BRUVS 3_L19_GX010010.MP4	38982	20240328_BRUVS 3_R20_GX010009.MP4	40360	21.67832	1	16.12055	-1214.85847	3582.39079	-9195.70573	28.89561	83.79056	216.55892	0.21386	9943.36003	22.49389	Monacanthidae		spp		2	AD	Passing			
GB-BV-097	32	20240328_BRUVS 3_L19_GX010010.MP4	38982	20240328_BRUVS 3_R20_GX010009.MP4	40360	21.67832	1	16.12055	-1147.57400	3318.64068	-8235.16191	24.50561	69.62524	173.91223	1.67958	8952.55236	23.22642	Monacanthidae		spp		3	AD	Passing			
GB-BV-097	33	20240328_BRUVS 3_L19_GX010010.MP4	38982	20240328_BRUVS 3_R20_GX010009.MP4	40360	21.67832	1	16.12055	-1284.41402	3610.93255	-8834.84521	29.31534	81.25247	200.15366	4.54641	9630.31895	23.58398	Monacanthidae		spp		3	AD	Passing			
GB-BV-097	34	20240328_BRUVS 3_L19_GX010010.MP4	38982	20240328_BRUVS 3_R20_GX010009.MP4	40360	21.67832	1	16.12055	-1429.44156	3273.76162	-7282.56138	26.82332	60.92319	136.43150	0.04453	8111.50532	26.25791	Monacanthidae		spp		3	AD	Passing			
GB-BV-097	55	20240328_BRUVS 3_L19_GX010010.MP4	43301	20240328_BRUVS 3_R20_GX010009.MP4	44679	24.08017	1	18.52239	-3417.46654	365.27474	-7092.10152	61.92362	7.65771	129.83744	1.26057	7881.01562	25.87080	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-097	56	20240328_BRUVS 3_L19_GX010010.MP4	43305	20240328_BRUVS 3_R20_GX010009.MP4	44683	24.08239	1	18.52462	-2945.69076	627.77184	-4720.38286	34.55470	7.84365	56.54513	0.11077	5599.39335	32.56954	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-097	57	20240328_BRUVS 3_L19_GX010010.MP4	43307	20240328_BRUVS 3_R20_GX010009.MP4	44685	24.08350	1	18.52573	-2526.36678	604.86351	-7313.27396	47.22567	11.86032	137.52849	2.45623	7760.95130	19.58892	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-097	58	20240328_BRUVS 3_L19_GX010010.MP4	43307	20240328_BRUVS 3_R20_GX010009.MP4	44685	24.08350	1	18.52573	-2546.42658	509.70412	-7346.05674	47.81270	10.27028	138.75786	3.28076	7791.57469	19.49735	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-097	59	20240328_BRUVS 3_L19_GX010010.MP4	43307	20240328_BRUVS 3_R20_GX010009.MP4	44685	24.08350	1	18.52573	-2581.04479	567.75407	-7831.44638	51.61112	11.97364	157.42866	1.11483	8265.33057	18.67791	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-097	60	20240328_BRUVS 3_L19_GX010010.MP4	43307	20240328_BRUVS 3_R20_GX010009.MP4	44685	24.08350	1	18.52573	-2410.89445	536.55993	-7814.72189	48.06133	11.36217	156.48729	4.07957	8195.74200	17.57050	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-097	61	20240328_BRUVS 3_L19_GX010010.MP4	43307	20240328_BRUVS 3_R20_GX010009.MP4	44685	24.08350	1	18.52573	-2168.70125	555.20427	-7723.82982	42.68687	11.54807	152.52487	1.26425	8041.70778	16.19896	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-097	62	20240328_BRUVS 3_L19_GX010010.MP4	43307	20240328_BRUVS 3_R20_GX010009.MP4	44685	24.08350	1	18.52573	-2600.32758	658.49571	-4200.00231	27.16885	7.30705	44.88402	0.65765	4983.50675	32.59992	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-097	63	20240328_BRUVS 3_L19_GX010010.MP4	43307	20240328_BRUVS 3_R20_GX010009.MP4	44685	24.08350	1	18.52573	-2585.04236	606.72032	-4385.85242	28.47990	7.14667	49.30136	0.89692	5127.01229	31.22405	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-097	64	20240328_BRUVS 3_L19_GX010010.MP4	43307	20240328_BRUVS 3_R20_GX010009.MP4	44685	24.08350	1	18.52573	-2485.43534	376.10303	-4156.66387	25.95246	4.60924	44.31918	0.86750	4857.64314	31.18468	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-097	65	20240328_BRUVS 3_L19_GX010010.MP4	43307	20240328_BRUVS 3_R20_GX010009.MP4	44685	24.08350	1	18.52573	-3266.60074	630.97424	-6329.70389	52.64198	10.69810	103.29672	0.70177	7150.80136	27.75408	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-097	66	20240328_BRUVS 3_L19_GX010010.MP4	43307	20240328_BRUVS 3_R20_GX010009.MP4	44685	24.08350	1	18.52573	-3123.88900	515.70583	-6334.67579	50.52240	9.00080	103.65275	0.69255	7081.86080	26.57988	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-097	67	20240328_BRUVS 3_L19_GX010010.MP4	43322	20240328_BRUVS 3_R20_GX010009.MP4	44700	24.09185	1	18.53407	-3458.37008	378.04580	-6544.16344	57.55746	7.24526	110.28527	0.08065	7411.43154	28.01138	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-097	68	20240328_BRUVS 3_L19_GX010010.MP4	64582	20240328_BRUVS 3_R20_GX010009.MP4	65960	35.91477	1	30.35699	-62.37548	4.89805	-1255.38940	0.79870	0.76389	4.09367	0.53643	1256.94758	2.86767	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-097	72	20240328_BRUVS 3_L19_GX010010.MP4	82820	20240328_BRUVS 3_R20_GX010009.MP4	84198	46.05712	1	40.49935	105.28741	-9.34562	-1324.80225	0.88236	0.80901	4.57897	0.81511	1329.01233	4.55147	Trygonorrhinidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
GB-BV-097	82	20240328_BRUVS 3_L19_GX010010.MP4	116025	20240328_BRUVS 3_R20_GX010009.MP4	117403	64.52279	1	58.96502	-2535.49489	395.09085	-4721.97785	30.45268	5.45602	57.63652	0.70541	5374.18886	28.54324	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
GB-BV-097	83	20240328_BRUVS 3_L19_GX010010.MP4	117743	20240328_BRUVS 3_R20_GX010009.MP4	119121	65.47819	1	59.92042	2094.47019	662.52760	-2832.20114	16.05026	5.40067	22.15114	4.32873	3584.28675	37.84114	Monacanthidae	Meuschenia	freycineti	37465036	1	AD	Passing			
GB-BV-023	0	20240328_BRUVS 4_L21_GX010011.MP4	695	20240328_BRUVS 4_R22_GX010011.MP4	691	0.38650		-1.00000	8.88749	-25.44535	-802.83248	0.50932	0.50103	1.94382	0.02158	803.28478	1.48573								SYNC		
GB-BV-023	3	20240328_BRUVS 4_L21_GX010011.MP4	11070	20240328_BRUVS 4_R22_GX010011.MP4	11066	6.15615	1	0.89923	481.08124	-362.89543	-1961.60740	2.93208	2.49467	11.40200	0.02732	2052.08085	16.79700	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
GB-BV-023	18	20240328_BRUVS 4_L21_GX010011.MP4	21531	20240328_BRUVS 4_R22_GX010011.MP4	21527	11.97363	1	6.71671	851.74025	9.35266	-2811.72849	7.11324	1.72543	23.48979	0.10039	2937.91865	16.86536	Labridae	Siphonognathus	spp		2	AD	Passing			
GB-BV-023	19	20240328_BRUVS 4_L21_GX010011.MP4	21531	20240328_BRUVS 4_R22_GX010011.MP4	21527	11.97363	1	6.71671	531.83760	19.70554	-2567.31677	4.16700	1.56367	19.29159	1.39063	2621.89911	11.73828	Labridae	Siphonognathus	spp		2	AD	Passing			
GB-BV-023	20	20240328_BRUVS 4_L21_GX010011.MP4	21539	20240328_BRUVS 4_R22_GX010011.MP4	21535	11.97808	1	6.72116	657.53050	-109.64151	-1017.21823	2.09982	0.75166	3.44876	1.08910	1216.18277	33.16316	Labridae	Siphonognathus	spp		2	AD	Passing			
GB-BV-023	21	20240328_BRUVS 4_L21_GX010011.MP4	21540	20240328_BRUVS 4_R22_GX010011.MP4	21536	11.97863	1	6.72171	484.77713	-103.59234	-1211.59538	1.84046	0.86112	4.56853	0.42808	1309.08503	22.15783	Labridae	Siphonognathus	spp		2	AD	Passing			
GB-BV-023	22	20240328_BRUVS 4_L21_GX010011.MP4	21541	20240328_BRUVS 4_R22_GX010011.MP4	21537	11.97919	1	6.72227	1330.21148	-11.10580	-2603.49860	10.48896	1.63556	21.03860	0.33154	2923.66052	27.06463	Labridae	Siphonognathus	spp		2	AD	Passing			
GB-BV-023	23	20240328_BRUVS 4_L21_GX010011.MP4	21541	20240328_BRUVS 4_R22_GX010011.MP4	21537	11.97919	1	6.72227	1331.37099	-72.21418	-2980.55723	11.90616	2.04027	27.13233	0.07182	3265.19294	24.07975	Labridae	Siphonognathus	spp		2	AD	Passing			
GB-BV-023	28	20240328_BRUVS 4_L21_GX010011.MP4	70250	20240328_BRUVS 4_R22_GX010011.MP4	70246	39.06681	1	33.80989	19.04652	143.90446	-2469.42091	1.49978	1.73184	17.56165	1.93067	2473.68367	3.83218	Loliginidae	Sepioteuthis	australis	23617005	1	AD	Passing			
GB-BV-023	43	20240328_BRUVS 4_L21_GX010011.MP4	89163	20240328_BRUVS 4_R22_GX010011.MP4	89159	49.58453	1	44.32762	2864.88910	1046.89412	-4367.32010	37.93039	13.83608	59.39374	1.19726	5327.01246	35.09512	Scombridae	Thunnus	spp		1	AD	Passing			
GB-BV-023	75	20240328_BRUVS 4_L21_GX010011.MP4	110996	20240328_BRUVS 4_R22_GX010011.MP4	110992	61.72611	1	56.46919	2654.93167	2960.69523	-6816.27605	53.73131	59.33386	139.98365	6.20068	7891.51427	30.61260	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-023	76	20240328_BRUVS 4_L21_GX010011.MP4	110996	20240328_BRUVS 4_R22_GX010011.MP4	110992	61.72611	1	56.46919	3338.43526	2791.12770	-6918.58375	69.08651	57.19455	145.54953	2.88992	8173.27015	32.47248	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-023	77	20240328_BRUVS 4_L21_GX010011.MP4	110996	20240328_BRUVS 4_R22_GX010011.MP4	110992	61.72611	1	56.46919	2325.17906	2922.69953	-7190.76185	49.33585	61.22546	154.36907	4.52083	8102.81965	27.81727	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-160	0	20240402_BRUVS 1_L15_GX010018.MP4	2515	20240402_BRUVS 1_R16_GX010018.MP4	2374	1.39862		-1.00000	97.76706	33.07050	-1512.18173	0.99556	0.92530	5.91332	6.40324	1515.69971	3.99326								Sync		
GB-BV-116	0	20240402_BRUVS 2_L17_GX010016.MP4	448	20240402_BRUVS 2_R18_GX010016.MP4	689	0.24914		-1.00000	79.16927	87.85920	-774.65404	0.51364	0.51008	1.57958	1.31268	783.62995	8.76131								Sync		
GB-BV-116	3	20240402_BRUVS 2_L17_GX010016.MP4	19461	20240402_BRUVS 2_R18_GX010016.MP4	19702	10.82248	1	3.17762	1800.50416	422.25372	-2236.07472	9.61685	2.66268	12.34209	0.42039	2901.74836	39.61750	Labridae	Choerodon	rubescens	37384039	1	AD	Passing			
GB-BV-116	9	20240402_BRUVS 2_L17_GX010016.MP4	38754	20240402_BRUVS 2_R18_GX010016.MP4	38995	21.55153	1	13.90667	175.95830	-281.60847	-3914.80996	2.89704	3.65280	37.88511	0.79801	3928.86773	4.75658	Monacanthidae		spp		1	AD	Passing			
GB-BV-116	11	20240402_BRUVS 2_L17_GX010016.MP4	50474	20240402_BRUVS 2_R18_GX010016.MP4	50715	28.06915	1	20.42429	-474.71079	2879.22307	-9315.14336	12.27992	66.35424	215.63734	1.39533	9761.51482	17.50103	Dasyatidae	Bathytoshia	brevicaudata	37035001	1	AD	Passing			
GB-BV-116	20	20240402_BRUVS 2_L17_GX010016.MP4	67880	20240402_BRUVS 2_R18_GX010016.MP4	68121	37.74882	1	30.10396	47.18573	63.56131	-1505.16006	0.94046	0.94336	5.70319	0.09535	1507.24031	3.09847	Unknown	Unknown	Unknown	0	3	AD	Passing			
GB-BV-116	21	20240402_BRUVS 2_L17_GX010016.MP4	76470	20240402_BRUVS 2_R18_GX010016.MP4	76711	42.52582	1	34.88096	-261.74226	-472.31448	-6892.15425	6.03736	9.19976	116.80955	2.24146	6913.27565	4.38522	Labridae		spp		1	AD	Passing			
GB-BV-132	0	20240402_BRUVS 3_L19_GX010015.MP4	20772	20240402_BRUVS 3_R20_GX010020.MP4	473	11.55154		-1.00000	29.46482	32.32034	-845.13245	0.53771	0.52496	1.90729	1.63479	846.26334	3.06793								Sync		
GB-BV-132	15	20240402_BRUVS 3_L19_GX010015.MP4	38030	20240402_BRUVS 3_R20_GX010020.MP4	17731	21.14891	1	7.89956	-2341.90551	418.77116	-4171.14148	24.74945	5.03987	44.91885	4.97510	4801.90711	29.72379	Unknown	Unknown	Unknown	0	6	AD	Passing			
GB-BV-132	27	20240402_BRUVS 3_L19_GX010015.MP4	111715	20240402_BRUVS 3_R20_GX010020.MP4	91416	62.12595	1	48.87661	-232.94296	-228.01426	-1628.64803	1.36405	1.38063	6.84766	0.43445	1660.94772	11.21982	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-132	28	20240402_BRUVS 3_L19_GX010015.MP4	112626	20240402_BRUVS 3_R20_GX010020.MP4	92327	62.63257	1	49.38322	-138.80816	-199.75649	-1899.64808	1.32762	1.51439	9.25101	0.26716	1915.15879	7.18180	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-095	0	20240402_BRUVS 4_L21_GX010014.MP4	11300	20240402_BRUVS 4_R22_GX010014.MP4	10919	6.28406		-1.00000	88.94759	12.21193	-1023.40649	0.68175	0.62744	3.11762	1.11703	1027.33716	5.09919								Sync		
GB-BV-095	1	20240402_BRUVS 4_L21_GX010014.MP4	21222	20240402_BRUVS 4_R22_GX010014.MP4	20841	11.80179	1	0.32588	-113.50703	-98.98271	-5035.76315	3.41700	3.67730	72.27748	0.77156	5038.01468	1.44736	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-095	4	20240402_BRUVS 4_L21_GX010014.MP4	22864	20240402_BRUVS 4_R22_GX010014.MP4	22483	12.71492	1	1.23902	79.16238	-440.65041	-2147.28548	1.39047	3.11501	13.33876	0.78733	2193.46174	11.31344	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
GB-BV-095	66	20240402_BRUVS 4_L21_GX010014.MP4	118321	20240402_BRUVS 4_R22_GX010014.MP4	117940	65.79962	1	54.32371	-1012.34927	-189.68752	-4606.57034	13.54390	4.13129	61.35925	1.09887	4720.30959	12.52486	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-095	67	20240402_BRUVS 4_L21_GX010014.MP4	119896	20240402_BRUVS 4_R22_GX010014.MP4	119515	66.67550	1	55.19959	-3164.22584	115.61504	-5274.95128	51.12237	3.52086	86.29036	10.22454	6152.30062	30.99512	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-051	0	20240402_BRUVS 5_L23_GX010012.MP4	9600	20240402_BRUVS 5_R24_GX010012.MP4	9332	5.33867		-1.00000	94.18707	31.04096	-1097.40799	0.72436	0.67635	3.06102	0.76953	1101.87978	5.27558								Sync		
GB-BV-051	12	20240402_BRUVS 5_L23_GX010012.MP4	31532	20240402_BRUVS 5_R24_GX010012.MP4	31264	17.53530	1	5.03670	124.75264	-87.66977	-1533.50938	1.04299	1.00284	5.88516	0.57901	1541.07114	5.49610	Apogonidae	Ostorhinchus	victoriae	37327079	1	AD	Passing			
GB-BV-051	13	20240402_BRUVS 5_L23_GX010012.MP4	34279	20240402_BRUVS 5_R24_GX010012.MP4	34011	19.06293	1	6.56434	-1748.25276	189.12809	-3072.50418	14.58714	2.40808	26.04950	6.95560	3540.11851	29.82025	Labridae		sp2		1	AD	Passing			
GB-BV-051	55	20240402_BRUVS 5_L23_GX010012.MP4	77856	20240402_BRUVS 5_R24_GX010012.MP4	77588	43.29659	1	30.79799	60.39863	-276.59966	-1439.42944	0.91183	1.34348	5.20157	0.12197	1467.00800	10.80690	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
GB-BV-051	58	20240402_BRUVS 5_L23_GX010012.MP4	93210	20240402_BRUVS 5_R24_GX010012.MP4	92942	51.83512	1	39.33652	-2733.64723	126.60112	-5672.22555	40.86973	3.81455	85.45016	0.19292	6297.85659	25.77221	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-051	73	20240402_BRUVS 5_L23_GX010012.MP4	119802	20240402_BRUVS 5_R24_GX010012.MP4	119534	66.62322	1	54.12463	1900.38188	-778.13233	-3156.43152	16.38974	7.20442	27.44736	2.08654	3765.63423	32.92421	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-051	80	20240402_BRUVS 5_L23_GX010012.MP4	129074	20240402_BRUVS 5_R24_GX010012.MP4	128806	71.77949	1	59.28089	5.99599	-60.08906	-964.53995	0.60743	0.61404	2.37927	0.14605	966.42846	3.25607	Pinguipedidae		spp		1	AD	Passing			
GB-BV-030	0	20240402_BRUVS 6_L95_GX010014.MP4	14460	20240402_BRUVS 6_R96_GX010012.MP4	14219	8.04137		-1.00000	-76.01572	2.51084	-1111.61792	0.72135	0.68396	3.17140	2.53612	1114.21680	3.91557								Sync		
GB-BV-030	37	20240402_BRUVS 6_L95_GX010014.MP4	54339	20240402_BRUVS 6_R96_GX010012.MP4	54098	30.21852	1	14.91101	-1859.97526	33.12045	-8171.08817	38.52530	5.29469	169.01623	13.71443	8380.17224	12.82373	Mullidae	Upeneichthys	vlamingii	37355029	1	AD	Passing			
GB-BV-030	38	20240402_BRUVS 6_L95_GX010014.MP4	54339	20240402_BRUVS 6_R96_GX010012.MP4	54098	30.21852	1	14.91101	-73.13179	-99.72100	-7227.90063	4.54598	4.54007	128.42510	16.69291	7228.95843	1.23294	Mullidae	Upeneichthys	vlamingii	37355029	1	AD	Passing			
GB-BV-030	39	20240402_BRUVS 6_L95_GX010014.MP4	70653	20240402_BRUVS 6_R96_GX010012.MP4	70412	39.29092	1	23.98340	-2548.71012	282.42202	-6080.02015	40.68270	6.31402	97.74216	12.48378	6598.66126	22.83710	Unknown	Unknown	Unknown	0	43	AD	Passing			
GB-BV-030	42	20240402_BRUVS 6_L95_GX010014.MP4	120404	20240402_BRUVS 6_R96_GX010012.MP4	120163	66.95800	1	51.65049	-937.98401	58.00645	-3484.42512	8.50605	2.24928	31.22248	6.11088	3608.93296	15.07844	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
