OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
CNB1-3	13	CNB1-3_L4_10002_1.MP4	13805	CNB1-3_R4_10002_1.MP4	13855	3.83855	P4	0.98988	196.05376	9.42821	3.86064	2636.43194	14.07955	25.02305	17.73283	-438.14265	-468.37558	-2557.23067	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	14	CNB1-3_L4_10002_1.MP4	13880	CNB1-3_R4_10002_1.MP4	13930	3.85940	P4	1.01073	115.21722	8.29473	2.80917	2250.76661	18.01004	31.71713	0.82760	-541.88580	-436.61958	-2140.48439	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	15	CNB1-3_L4_10002_1.MP4	39971	CNB1-3_R4_10002_1.MP4	40021	11.11414	P4	8.26546	408.67333	8.27636	2.52483	2976.07929	23.74700	7.86830	2.21012	1107.18908	-458.74536	-2724.10224	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
CNB1-3	16	CNB1-3_L4_10002_1.MP4	45165	CNB1-3_R4_10002_1.MP4	45215	12.55835	P4	9.70968	98.60655	2.32425	1.21542	1900.33408	13.05546	1.54999	29.63017	-288.59377	-317.78937	-1851.21398	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	17	CNB1-3_L4_10002_1.MP4	46062	CNB1-3_R4_10002_1.MP4	46112	12.80777	P4	9.95910	211.43005	7.59860	3.73453	2457.00116	5.56601	21.39864	9.14552	-11.96306	-238.00996	-2445.41671	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	18	CNB1-3_L4_10002_1.MP4	46192	CNB1-3_R4_10002_1.MP4	46242	12.84392	P4	9.99524	227.49538	5.89359	1.48398	2160.75847	25.36856	28.81312	18.21912	924.99120	-37.57709	-1952.39761	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	19	CNB1-3_L4_10002_1.MP4	46368	CNB1-3_R4_10002_1.MP4	46418	12.89285	P4	10.04418	257.72240	4.95898	0.64779	1940.81092	22.42773	25.25239	7.87369	709.64840	211.35526	-1794.01090	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	20	CNB1-3_L4_10002_1.MP4	61154	CNB1-3_R4_10002_1.MP4	61204	17.00418	P4	14.15550	232.94400	1.51457	2.50360	1348.36540	12.43861	0.05393	5.41147	-232.42148	-174.15288	-1316.71571	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
CNB1-3	21	CNB1-3_L4_10002_1.MP4	64464	CNB1-3_R4_10002_1.MP4	64514	17.92454	P4	15.07586	541.20490	5.55699	0.97960	1541.23235	19.65921	52.64179	3.61976	515.43440	-56.38270	-1451.39434	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
CNB1-3	22	CNB1-3_L4_10002_1.MP4	71349	CNB1-3_R4_10002_1.MP4	71399	19.83895	P4	16.99027	768.25453	2.37137	5.97572	1730.65056	19.76181	5.61633	3.45253	148.59522	-565.96963	-1628.72625	Dasyatidae	Bathytoshia	brevicaudata		1	AD	Passing			
CNB1-3	23	CNB1-3_L4_10002_1.MP4	72773	CNB1-3_R4_10002_1.MP4	72823	20.23490	P4	17.38622	203.95387	2.26825	1.76348	1225.04256	6.95900	23.61487	2.77876	148.31373	-5.74808	-1216.01779	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
CNB1-3	24	CNB1-3_L4_10002_1.MP4	73016	CNB1-3_R4_10002_1.MP4	73066	20.30246	P4	17.45379	351.32156	4.70338	1.56764	2410.12745	17.96277	2.64704	0.89605	648.68983	-362.86074	-2292.65085	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	25	CNB1-3_L4_10002_1.MP4	73016	CNB1-3_R4_10002_1.MP4	73066	20.30246	P4	17.45379	227.73460	5.06608	7.14736	1912.86656	23.65025	29.85804	10.74004	692.91552	-329.69102	-1752.20729	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	26	CNB1-3_L4_10002_1.MP4	73036	CNB1-3_R4_10002_1.MP4	73086	20.30802	P4	17.45935	286.85770	2.97009	0.39535	1764.61124	13.23323	12.46759	22.02912	-349.11368	-203.20578	-1717.75431	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	27	CNB1-3_L4_10002_1.MP4	73530	CNB1-3_R4_10002_1.MP4	73580	20.44538	P4	17.59671	321.56781	9.19620	3.25893	2932.87286	10.01548	17.21107	14.20702	509.26400	28.63347	-2888.17824	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	28	CNB1-3_L4_10002_1.MP4	101523	CNB1-3_R4_10002_1.MP4	101573	28.22898	P4	25.38030	270.51117	1.33342	5.50146	1115.12779	18.64215	0.94234	14.14437	342.92399	97.28998	-1056.62093	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	29	CNB1-3_L4_10002_1.MP4	101523	CNB1-3_R4_10002_1.MP4	101573	28.22898	P4	25.38030	89.34647	1.14852	5.68247	886.50207	19.42592	30.54479	42.99405	114.01406	-271.90301	-836.03557	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	30	CNB1-3_L4_10002_1.MP4	101523	CNB1-3_R4_10002_1.MP4	101573	28.22898	P4	25.38030	110.70361	2.28804	3.58076	1222.94527	18.22244	28.91411	10.61410	158.67322	-347.95185	-1161.61416	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	31	CNB1-3_L4_10002_1.MP4	101523	CNB1-3_R4_10002_1.MP4	101573	28.22898	P4	25.38030	85.39948	0.68954	0.97656	791.95411	15.63924	3.51804	36.46967	-41.14174	-209.49291	-762.63451	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	32	CNB1-3_L4_10002_1.MP4	101538	CNB1-3_R4_10002_1.MP4	101588	28.23315	P4	25.38448	106.79457	1.16579	1.38587	934.61901	19.80796	21.03376	17.87477	183.52263	258.12123	-879.32109	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	33	CNB1-3_L4_10002_1.MP4	101672	CNB1-3_R4_10002_1.MP4	101722	28.27041	P4	25.42173	399.27792	3.00886	1.64069	1283.14325	15.83984	39.71195	30.56678	-214.37460	-276.95957	-1234.42032	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	34	CNB1-3_L4_10002_1.MP4	101672	CNB1-3_R4_10002_1.MP4	101722	28.27041	P4	25.42173	95.31141	2.82795	2.23615	1341.08528	21.66277	31.40339	4.74294	-310.85025	-385.29042	-1246.36798	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	35	CNB1-3_L4_10002_1.MP4	110022	CNB1-3_R4_10002_1.MP4	110072	30.59217	P4	27.74349	111.42911	4.65264	0.90574	1700.07559	17.12911	30.79748	7.39107	-228.05726	-445.76530	-1624.66617	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	36	CNB1-3_L4_10002_1.MP4	122833	CNB1-3_R4_10002_1.MP4	122883	34.15433	P4	31.30566	255.38442	1.60361	5.46096	1148.22733	10.34036	16.29866	13.35291	-159.70875	130.27235	-1129.57879	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
CNB1-3	37	CNB1-3_L4_10002_1.MP4	122833	CNB1-3_R4_10002_1.MP4	122883	34.15433	P4	31.30566	246.08281	2.03934	6.73352	1041.21412	19.26735	39.84264	21.52608	-252.27751	-233.23959	-982.89480	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
CNB1-3	38	CNB1-3_L4_10002_1.MP4	122913	CNB1-3_R4_10002_1.MP4	122963	34.17657	P4	31.32790	199.58729	1.79551	16.59141	1047.90989	20.35278	32.83795	16.17886	193.09385	-309.10787	-982.48777	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
CNB1-3	39	CNB1-3_L4_10002_1.MP4	123218	CNB1-3_R4_10002_1.MP4	123268	34.26138	P4	31.41271	181.00789	1.07088	6.20789	814.88364	16.54309	23.74435	12.14099	230.54698	26.16541	-781.15223	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
CNB1-3	40	CNB1-3_L4_10002_1.MP4	123987	CNB1-3_R4_10002_1.MP4	124037	34.47521	P4	31.62653	282.57365	10.18487	10.59476	2249.08099	14.59267	42.46322	15.66695	441.29479	355.45272	-2176.52879	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
CNB1-3	41	CNB1-3_L4_10002_1.MP4	127113	CNB1-3_R4_10002_1.MP4	127163	35.34441	P4	32.49573	578.27566	30.14659	6.43616	5289.07092	25.97402	18.52824	12.74840	2316.39656	10.54723	-4754.83617	Labridae	Choerodon	rubescens	37384039	1	AD	Passing			
CNB1-3	42	CNB1-3_L4_10002_1.MP4	130622	CNB1-3_R4_10002_1.MP4	130672	36.32010	P4	33.47143	664.36648	5.72585	6.78681	2882.74849	11.21713	6.32132	5.27069	-386.94906	-405.87980	-2827.67942	Myliobatidae	Myliobatis	tenuicaudatus		1	AD	Passing			
CNB1-3	43	CNB1-3_L4_10002_1.MP4	131605	CNB1-3_R4_10002_1.MP4	131655	36.59343	P4	33.74475	109.99601	1.01981	2.84277	908.60847	19.88381	15.11163	30.83398	-230.05282	-206.33808	-854.44113	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	44	CNB1-3_L4_10002_1.MP4	131605	CNB1-3_R4_10002_1.MP4	131655	36.59343	P4	33.74475	78.77024	1.82138	0.59221	1433.05472	17.88702	0.76698	7.82465	357.57649	-256.65357	-1363.78658	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	45	CNB1-3_L4_10002_1.MP4	131605	CNB1-3_R4_10002_1.MP4	131655	36.59343	P4	33.74475	112.22783	9.08972	4.54117	2855.76728	26.75438	21.40915	9.87504	1220.65128	403.36578	-2550.04181	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	46	CNB1-3_L4_10002_1.MP4	190719	CNB1-3_R4_10002_1.MP4	190769	53.03037	P4	50.18170	186.59400	0.98250	1.37521	983.36276	17.77429	3.87435	19.85797	191.48931	231.18270	-936.42337	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	47	CNB1-3_L4_10002_1.MP4	191107	CNB1-3_R4_10002_1.MP4	191157	53.13826	P4	50.28958	82.36365	2.60097	3.59837	1413.34333	28.14887	27.96633	12.79806	-581.97371	-325.39450	-1246.17992	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	48	CNB1-3_L4_10002_1.MP4	191167	CNB1-3_R4_10002_1.MP4	191217	53.15494	P4	50.30627	95.84899	1.04911	5.08493	876.28949	18.63410	12.14529	5.34291	276.60062	-43.46533	-830.35302	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	49	CNB1-3_L4_10002_1.MP4	214060	CNB1-3_R4_10002_1.MP4	214110	59.52045	P4	56.67178	140.52330	3.82172	11.41551	1450.29415	25.00671	47.80208	10.75373	404.03166	-461.10635	-1314.34108	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-3	50	CNB1-3_L4_10002_1.MP4	219277	CNB1-3_R4_10002_1.MP4	219327	60.97107	P4	58.12239	192.39577	4.50552	18.67362	2039.01604	12.30928	16.73753	4.64694	-302.94571	-311.74319	-1992.14119	Scorpididae	Neatypus	obliquus		1	AD	Passing			
CNB1-3	51	CNB1-3_L4_10002_1.MP4	219332	CNB1-3_R4_10002_1.MP4	219382	60.98636	P4	58.13769	193.17402	2.36920	8.95150	1078.91986	18.93730	44.40951	17.08432	148.74810	-316.97908	-1020.52257	Scorpididae	Neatypus	obliquus		1	AD	Passing			
CNB1-3	52	CNB1-3_L4_10002_1.MP4	219585	CNB1-3_R4_10002_1.MP4	219635	61.05671	P4	58.20803	142.47034	1.11950	3.32040	1029.64632	17.75952	9.29980	16.62779	208.99071	-234.43522	-980.57869	Scorpididae	Neatypus	obliquus		1	AD	Passing			
CNB1-3	54	CNB1-3_L4_10002_1.MP4	219806	CNB1-3_R4_10002_1.MP4	219856	61.11816	P4	58.26948	150.32285	0.83533	12.49457	859.97268	19.52768	14.24428	12.85723	44.06996	-284.05817	-810.50713	Scorpididae	Neatypus	obliquus		1	AD	Passing			
CNB1-3	55	CNB1-3_L4_10002_1.MP4	221227	CNB1-3_R4_10002_1.MP4	221277	61.51327	P4	58.66460	161.64456	2.38824	8.38681	1396.93723	27.07180	24.01204	2.16155	532.96371	-346.60448	-1243.88450	Scorpididae	Neatypus	obliquus		1	AD	Passing			
CNB1-3	56	CNB1-3_L4_10002_1.MP4	221227	CNB1-3_R4_10002_1.MP4	221277	61.51327	P4	58.66460	188.92829	2.77899	10.11618	1291.21405	20.20258	33.53837	2.90034	386.61576	-222.17682	-1211.77533	Scorpididae	Neatypus	obliquus		1	AD	Passing			
CNB1-3	57	CNB1-3_L4_10002_1.MP4	221362	CNB1-3_R4_10002_1.MP4	221412	61.55081	P4	58.70214	144.57174	0.86698	10.99695	890.92171	18.42853	13.46661	13.09564	12.66613	-281.35450	-845.23412	Scorpididae	Neatypus	obliquus		1	AD	Passing			
CNB1-4	1	CNB1-4_L5_GX010002_1.MP4	9750	CNB1-4_R5_GX010002_1.MP4	9540	2.71104	P5	0.06340	929.03541	7.69564	3.42492	3173.41407	20.63062	12.96867	7.93521	179.96739	1103.54809	-2969.90745	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
CNB1-4	2	CNB1-4_L5_GX010002_1.MP4	9825	CNB1-4_R5_GX010002_1.MP4	9615	2.73189	P5	0.08425	829.59568	11.11466	2.50401	2432.85290	13.41677	34.31649	2.72190	-564.38170	11.61914	-2366.45548	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
CNB1-4	3	CNB1-4_L5_GX010002_1.MP4	9941	CNB1-4_R5_GX010002_1.MP4	9731	2.76414	P5	0.11651	943.35284	7.96183	1.42180	2747.78229	10.49123	14.86376	7.70321	-498.50763	-42.66260	-2701.84706	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
CNB1-4	4	CNB1-4_L5_GX010002_1.MP4	10297	CNB1-4_R5_GX010002_1.MP4	10087	2.86313	P5	0.21549	683.25334	52.71467	13.45105	7969.48200	6.84078	14.01670	13.69726	-678.84748	663.50807	-7912.74709	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
CNB1-4	5	CNB1-4_L5_GX010002_1.MP4	22886	CNB1-4_R5_GX010002_1.MP4	22676	6.36357	P5	3.71593	82.89101	5.87181	2.68055	2534.52303	23.87928	1.39612	11.26612	1025.97844	7.02774	-2317.56895	Scorpididae	Neatypus	obliquus		1	AD	Passing			
CNB1-4	6	CNB1-4_L5_GX010002_1.MP4	23136	CNB1-4_R5_GX010002_1.MP4	22926	6.43308	P5	3.78544	140.21998	12.29901	2.92712	3100.46092	25.06659	29.32089	1.90733	1261.52038	366.12707	-2808.44712	Scorpididae	Neatypus	obliquus		1	AD	Passing			
CNB1-4	7	CNB1-4_L5_GX010002_1.MP4	52178	CNB1-4_R5_GX010002_1.MP4	51968	14.50835	P5	11.86071	444.09054	15.68019	6.02769	4106.06378	9.27338	15.61953	9.77629	444.01756	490.57008	-4052.40042	Labridae	Choerodon	rubescens	37384039	1	AD	Passing			
CNB1-4	8	CNB1-4_L5_GX010002_1.MP4	60275	CNB1-4_R5_GX010002_1.MP4	60065	16.75977	P5	14.11213	188.17601	3.04699	1.90906	1760.96497	16.01666	7.78241	1.82516	-477.48706	-89.91899	-1692.60695	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
CNB1-4	9	CNB1-4_L5_GX010002_1.MP4	60275	CNB1-4_R5_GX010002_1.MP4	60065	16.75977	P5	14.11213	134.21398	4.87348	3.07579	2305.92664	8.45550	13.70134	9.51226	-260.60243	-216.91528	-2280.86207	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
CNB1-4	10	CNB1-4_L5_GX010002_1.MP4	60375	CNB1-4_R5_GX010002_1.MP4	60165	16.78757	P5	14.13993	278.26430	20.44208	5.95914	3865.22452	26.20045	39.73530	17.79927	1673.63315	333.54635	-3468.09162	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
CNB1-4	11	CNB1-4_L5_GX010002_1.MP4	76880	CNB1-4_R5_GX010002_1.MP4	76670	21.37687	P5	18.72923	540.52837	8.95365	3.88786	3342.59861	15.28038	5.43604	2.63661	880.91557	-1.98204	-3224.43007	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
CNB1-4	12	CNB1-4_L5_GX010002_1.MP4	113010	CNB1-4_R5_GX010002_1.MP4	112800	31.42300	P5	28.77536	346.65618	1.34103	0.75044	1279.36771	11.63756	6.11122	13.20501	-9.94376	257.88255	-1253.06801	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-4	13	CNB1-4_L5_GX010002_1.MP4	113035	CNB1-4_R5_GX010002_1.MP4	112825	31.42995	P5	28.78231	125.01978	3.16209	1.19664	1405.21589	28.35470	43.87535	8.15139	-660.88235	-92.88041	-1236.62421	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	14	CNB1-4_L5_GX010002_1.MP4	113035	CNB1-4_R5_GX010002_1.MP4	112825	31.42995	P5	28.78231	149.34705	2.69975	2.28028	1766.91954	26.58070	10.22077	32.45677	659.05795	436.72148	-1580.16507	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	15	CNB1-4_L5_GX010002_1.MP4	113035	CNB1-4_R5_GX010002_1.MP4	112825	31.42995	P5	28.78231	100.76359	3.24576	0.56021	1365.42373	22.66521	68.61190	37.56175	524.40993	-42.88132	-1259.97516	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	16	CNB1-4_L5_GX010002_1.MP4	113035	CNB1-4_R5_GX010002_1.MP4	112825	31.42995	P5	28.78231	105.28999	4.69955	2.13613	1837.72336	18.98835	28.41950	18.97902	588.25478	-107.24591	-1737.72316	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	17	CNB1-4_L5_GX010002_1.MP4	113035	CNB1-4_R5_GX010002_1.MP4	112825	31.42995	P5	28.78231	87.20894	2.36682	1.32538	1333.65387	9.22452	23.97137	28.88168	202.33401	-69.04314	-1316.40671	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	18	CNB1-4_L5_GX010002_1.MP4	113035	CNB1-4_R5_GX010002_1.MP4	112825	31.42995	P5	28.78231	106.90709	1.97180	0.96466	1174.77231	25.96193	38.36707	22.51530	484.18289	-173.36547	-1056.22030	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	19	CNB1-4_L5_GX010002_1.MP4	113035	CNB1-4_R5_GX010002_1.MP4	112825	31.42995	P5	28.78231	122.33406	3.99092	3.00162	1651.32750	20.29473	26.10086	2.28186	-502.37891	275.08456	-1548.81452	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	20	CNB1-4_L5_GX010002_1.MP4	113035	CNB1-4_R5_GX010002_1.MP4	112825	31.42995	P5	28.78231	100.98628	1.59464	1.41145	1252.42366	25.67131	8.98065	26.82934	531.70457	107.98774	-1128.80199	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	21	CNB1-4_L5_GX010002_1.MP4	113035	CNB1-4_R5_GX010002_1.MP4	112825	31.42995	P5	28.78231	103.76433	3.91260	2.38773	1533.64209	24.08807	39.56796	16.91032	-615.55671	-113.54443	-1400.09131	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	22	CNB1-4_L5_GX010002_1.MP4	113035	CNB1-4_R5_GX010002_1.MP4	112825	31.42995	P5	28.78231	100.51317	3.61430	2.11105	1556.40809	23.50851	28.21261	0.45776	-619.61898	-38.72886	-1427.22757	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	23	CNB1-4_L5_GX010002_1.MP4	113103	CNB1-4_R5_GX010002_1.MP4	112893	31.44885	P5	28.80121	152.22032	2.29003	3.51904	1381.37307	23.89371	14.21760	6.68589	-521.64452	202.34096	-1262.98721	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	24	CNB1-4_L5_GX010002_1.MP4	113103	CNB1-4_R5_GX010002_1.MP4	112893	31.44885	P5	28.80121	102.30506	3.16806	1.05498	1676.89365	16.42484	23.29646	39.50350	304.93931	363.08944	-1608.46212	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	25	CNB1-4_L5_GX010002_1.MP4	113103	CNB1-4_R5_GX010002_1.MP4	112893	31.44885	P5	28.80121	95.08701	5.19214	0.45224	1808.61018	20.75570	42.87656	36.79025	373.90529	520.57862	-1691.23136	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	26	CNB1-4_L5_GX010002_1.MP4	113103	CNB1-4_R5_GX010002_1.MP4	112893	31.44885	P5	28.80121	101.81748	7.25302	0.44216	1818.92318	22.37264	86.61643	24.51517	578.22697	380.76331	-1682.00904	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	27	CNB1-4_L5_GX010002_1.MP4	113103	CNB1-4_R5_GX010002_1.MP4	112893	31.44885	P5	28.80121	102.03307	6.14891	2.22223	1907.01267	24.78684	82.40271	36.80147	772.26789	206.89868	-1731.32682	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	28	CNB1-4_L5_GX010002_1.MP4	113103	CNB1-4_R5_GX010002_1.MP4	112893	31.44885	P5	28.80121	212.75566	7.40074	5.55648	2325.92912	21.24795	29.57017	14.30513	513.49188	-668.47076	-2167.81438	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	29	CNB1-4_L5_GX010002_1.MP4	113103	CNB1-4_R5_GX010002_1.MP4	112893	31.44885	P5	28.80121	97.64713	8.59601	1.95161	2333.72493	14.99743	33.77315	23.36111	583.09324	-157.19727	-2254.23232	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	30	CNB1-4_L5_GX010002_1.MP4	113103	CNB1-4_R5_GX010002_1.MP4	112893	31.44885	P5	28.80121	85.59195	4.58488	5.60767	2087.34180	28.41029	39.40395	48.99117	750.94444	649.89993	-1835.94889	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	31	CNB1-4_L5_GX010002_1.MP4	113103	CNB1-4_R5_GX010002_1.MP4	112893	31.44885	P5	28.80121	91.05874	1.74397	0.53943	1456.47050	10.26374	5.47220	11.23998	257.36593	33.31457	-1433.16407	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	32	CNB1-4_L5_GX010002_1.MP4	113103	CNB1-4_R5_GX010002_1.MP4	112893	31.44885	P5	28.80121	91.39135	4.19320	4.20117	2270.48840	21.22122	16.23206	45.17922	811.61626	-129.28262	-2116.52608	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	33	CNB1-4_L5_GX010002_1.MP4	113103	CNB1-4_R5_GX010002_1.MP4	112893	31.44885	P5	28.80121	106.09239	5.59576	1.66523	1707.92224	21.95835	43.99065	3.20318	-621.56243	-146.73370	-1584.02265	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	34	CNB1-4_L5_GX010002_1.MP4	113103	CNB1-4_R5_GX010002_1.MP4	112893	31.44885	P5	28.80121	96.93445	1.76947	0.84621	1334.61292	21.95680	0.68117	27.80314	-453.64084	-207.92437	-1237.80819	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	35	CNB1-4_L5_GX010002_1.MP4	113126	CNB1-4_R5_GX010002_1.MP4	112916	31.45525	P5	28.80761	81.85755	3.61870	1.22880	1526.14915	21.65293	42.10630	30.90033	492.71499	-272.65368	-1418.45801	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	36	CNB1-4_L5_GX010002_1.MP4	113126	CNB1-4_R5_GX010002_1.MP4	112916	31.45525	P5	28.80761	90.06525	2.88814	1.95969	1728.03787	23.56175	12.14667	17.39538	584.99928	-367.32367	-1583.97097	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	37	CNB1-4_L5_GX010002_1.MP4	113126	CNB1-4_R5_GX010002_1.MP4	112916	31.45525	P5	28.80761	89.87012	1.25123	0.57615	1048.59378	22.68697	9.39001	3.91233	340.64889	-218.01133	-967.45972	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	38	CNB1-4_L5_GX010002_1.MP4	113126	CNB1-4_R5_GX010002_1.MP4	112916	31.45525	P5	28.80761	89.10080	3.10337	2.66344	1417.38769	20.36405	31.54253	1.97922	359.50976	-337.67824	-1328.80171	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	39	CNB1-4_L5_GX010002_1.MP4	113126	CNB1-4_R5_GX010002_1.MP4	112916	31.45525	P5	28.80761	136.55857	7.21875	2.25027	2187.28953	29.11072	57.51629	5.91725	1055.63640	-134.05149	-1910.99385	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	40	CNB1-4_L5_GX010002_1.MP4	113126	CNB1-4_R5_GX010002_1.MP4	112916	31.45525	P5	28.80761	87.38142	3.63205	0.84509	1529.63708	22.28470	46.03102	31.65055	577.29154	-56.52514	-1415.39005	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	41	CNB1-4_L5_GX010002_1.MP4	113126	CNB1-4_R5_GX010002_1.MP4	112916	31.45525	P5	28.80761	82.90048	3.58859	1.45404	1564.30710	13.99380	25.30064	0.72747	363.48499	-104.74410	-1517.88143	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	42	CNB1-4_L5_GX010002_1.MP4	113127	CNB1-4_R5_GX010002_1.MP4	112917	31.45553	P5	28.80789	304.43933	2.55040	5.37827	1676.20784	26.98632	1.89629	24.52628	-605.48192	460.37307	-1493.69375	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CNB1-4	43	CNB1-4_L5_GX010002_1.MP4	113201	CNB1-4_R5_GX010002_1.MP4	112991	31.47610	P5	28.82846	97.70844	2.69454	0.74083	1373.55700	26.78469	40.19790	17.81091	565.04093	252.71145	-1226.18290	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	44	CNB1-4_L5_GX010002_1.MP4	113201	CNB1-4_R5_GX010002_1.MP4	112991	31.47610	P5	28.82846	109.30232	2.98518	2.29751	1705.21594	15.35998	14.59312	9.91694	361.56631	-270.71474	-1644.30677	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	45	CNB1-4_L5_GX010002_1.MP4	113201	CNB1-4_R5_GX010002_1.MP4	112991	31.47610	P5	28.82846	117.63399	2.80812	0.97513	1245.04228	21.73051	45.72141	14.00361	455.57444	-70.29777	-1156.56407	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	46	CNB1-4_L5_GX010002_1.MP4	113201	CNB1-4_R5_GX010002_1.MP4	112991	31.47610	P5	28.82846	133.79323	8.95714	2.62384	2418.08746	26.16160	45.89928	7.73928	1065.18445	-45.25913	-2170.36418	Labridae	Coris	auricularis	37384088	2	AD	Passing			
CNB1-4	47	CNB1-4_L5_GX010002_1.MP4	113464	CNB1-4_R5_GX010002_1.MP4	113254	31.54923	P5	28.90159	220.03094	2.97468	0.74936	1401.38518	15.81175	27.49976	5.79535	267.67800	-272.31392	-1348.35976	Labridae	Coris	auricularis	37384088	2	AD	Passing			
